File Version;BWSpec4.02_14
Date;2017-10-31 13:19:26
title;BWS415-785S-PRB
model;BTC162-785S-SYS
c code;ORX
operator;
port1;0
baud1;3
pixel_start;0
pixel_end;2047
step;1
units;3
bkcolor;16777215
show_mode;3
data_mode;0
pixel_mode;0
intigration times(ms);1000
average number;1
time_multiply;6
spectrometer_type ;14
yaxis;1
yaxis_min;0
yaxis_max;60000
xaxis;1
xaxis_min;183
xaxis_max;1973
irrands_DispWLMin;100
irrands_DispWLMax;1000
yaxis_min_6;0
yaxis_max_6;0
irradiance_unit;0
Color_Data_Flag;0
Color_StartWL;770
Color_EndWL;770
Color_IncWL;10
power_unit_index;3
photometric_index;0
Illuminant_index;3
observer_index;0
lab_l;0
lab_a;0
lab_b;0
radiometric_flag;0
coefs_a0;769,425552688777
coefs_a1;0,153008995292799
coefs_a2;-4,59156988979995E-06
coefs_a3;-6,53524460424591E-10
coefs_b0;-5863,28138644893
coefs_b1;10,5221106288986
coefs_b2;-0,00615548365754513
coefs_b3;3,09832302014358E-06
all_data_save;1
select_option;-1
interval_time;1000
pixel_num;2048
sel_pixel_start;2016
sel_pixel_end;0
sel_pixel_delta;1
dark_compensate;0
dark_compensate_value_1;0
dark_compensate_value_2;0
dark_compensate_value_3;0
monitor pixel_0;0
monitor pixel_1;0
monitor pixel_2;0
monitor pixel_3;0
monitor pixel_4;0
monitor pixel_5;0
vertical_select_flag;0
vertical_line3;0
vertical_line4;0
vertical_line3_wv;1
vertical_line4_wv;1
vertical_line_flag;0
vertical_line_ratio;0
laser_wavelength;784,87
laser_powerlevel;20
overlay_js;0
Relative Intensity Correction Flag;0
Pixel;Wavelength;Wavenumber;Raman Shift;Dark;Reference;Raw data #1;Dark Subtracted #1;%TR #1;Absorbance #1;Irradiance (lumen) #1;
61;   ;   ;   ;1204,0000;65535,0000;1150,0000;-54,0000;0,0000;0,0000;0,0000;
62;   ;   ;   ;1082,0000;65535,0000;1049,0000;-33,0000;0,0000;0,0000;0,0000;
63;   ;   ;   ;1072,0000;65535,0000;1102,0000;30,0000;0,0000;0,0000;0,0000;
64;   ;   ;   ;1039,0000;65535,0000;1055,0000;16,0000;0,0000;0,0000;0,0000;
65;   ;   ;   ;1070,0000;65535,0000;1074,0000;4,0000;0,0000;0,0000;0,0000;
66;   ;   ;   ;1021,0000;65535,0000;1114,0000;93,0000;0,0000;0,0000;0,0000;
67;   ;   ;   ;1044,0000;65535,0000;1082,0000;38,0000;0,0000;0,0000;0,0000;
68;   ;   ;   ;1116,0000;65535,0000;1098,0000;-18,0000;0,0000;0,0000;0,0000;
69;   ;   ;   ;1036,0000;65535,0000;1108,0000;72,0000;0,0000;0,0000;0,0000;
70;   ;   ;   ;1048,0000;65535,0000;1082,0000;34,0000;0,0000;0,0000;0,0000;
71;   ;   ;   ;993,0000;65535,0000;1067,0000;74,0000;0,0000;0,0000;0,0000;
72;   ;   ;   ;1142,0000;65535,0000;1232,0000;90,0000;0,0000;0,0000;0,0000;
73;   ;   ;   ;1090,0000;65535,0000;1112,0000;22,0000;0,0000;0,0000;0,0000;
74;   ;   ;   ;961,0000;65535,0000;1006,0000;45,0000;0,0000;0,0000;0,0000;
75;   ;   ;   ;1086,0000;65535,0000;1207,0000;121,0000;0,0000;0,0000;0,0000;
76;   ;   ;   ;1055,0000;65535,0000;1126,0000;71,0000;0,0000;0,0000;0,0000;
77;   ;   ;   ;1106,0000;65535,0000;1136,0000;30,0000;0,0000;0,0000;0,0000;
78;   ;   ;   ;1053,0000;65535,0000;1074,0000;21,0000;0,0000;0,0000;0,0000;
79;   ;   ;   ;1176,0000;65535,0000;1130,0000;-46,0000;0,0000;0,0000;0,0000;
80;   ;   ;   ;1100,0000;65535,0000;1232,0000;132,0000;0,0000;0,0000;0,0000;
81;   ;   ;   ;1188,0000;65535,0000;1258,0000;70,0000;0,0000;0,0000;0,0000;
82;   ;   ;   ;1158,0000;65535,0000;1192,0000;34,0000;0,0000;0,0000;0,0000;
83;   ;   ;   ;1086,0000;65535,0000;1102,0000;16,0000;0,0000;0,0000;0,0000;
84;   ;   ;   ;1050,0000;65535,0000;1056,0000;6,0000;0,0000;0,0000;0,0000;
85;   ;   ;   ;1061,0000;65535,0000;1110,0000;49,0000;0,0000;0,0000;0,0000;
86;   ;   ;   ;1118,0000;65535,0000;1194,0000;76,0000;0,0000;0,0000;0,0000;
87;   ;   ;   ;1107,0000;65535,0000;1200,0000;93,0000;0,0000;0,0000;0,0000;
88;   ;   ;   ;986,0000;65535,0000;1211,0000;225,0000;0,0000;0,0000;0,0000;
89;   ;   ;   ;992,0000;65535,0000;1150,0000;158,0000;0,0000;0,0000;0,0000;
90;   ;   ;   ;936,0000;65535,0000;1200,0000;264,0000;0,0000;0,0000;0,0000;
91;   ;   ;   ;1052,0000;65535,0000;1116,0000;64,0000;0,0000;0,0000;0,0000;
92;   ;   ;   ;1008,0000;65535,0000;1118,0000;110,0000;0,0000;0,0000;0,0000;
93;   ;   ;   ;1098,0000;65535,0000;1036,0000;-62,0000;0,0000;0,0000;0,0000;
94;   ;   ;   ;1192,0000;65535,0000;1354,0000;162,0000;0,0000;0,0000;0,0000;
95;   ;   ;   ;1084,0000;65535,0000;1507,0000;423,0000;0,0000;0,0000;0,0000;
96;   ;   ;   ;1080,0000;65535,0000;2069,0000;989,0000;0,0000;0,0000;0,0000;
97;   ;   ;   ;1018,0000;65535,0000;2116,0000;1098,0000;0,0000;0,0000;0,0000;
98;   ;   ;   ;1080,0000;65535,0000;2216,0000;1136,0000;0,0000;0,0000;0,0000;
99;   ;   ;   ;1024,0000;65535,0000;2452,0000;1428,0000;0,0000;0,0000;0,0000;
100;   ;   ;   ;1118,0000;65535,0000;2796,0000;1678,0000;0,0000;0,0000;0,0000;
101;   ;   ;   ;1201,0000;65535,0000;2486,0000;1285,0000;0,0000;0,0000;0,0000;
102;   ;   ;   ;1143,0000;65535,0000;1682,0000;539,0000;0,0000;0,0000;0,0000;
103;   ;   ;   ;1030,0000;65535,0000;1146,0000;116,0000;0,0000;0,0000;0,0000;
104;   ;   ;   ;1119,0000;65535,0000;1175,0000;56,0000;0,0000;0,0000;0,0000;
105;   ;   ;   ;1068,0000;65535,0000;1104,0000;36,0000;0,0000;0,0000;0,0000;
106;   ;   ;   ;1091,0000;65535,0000;1194,0000;103,0000;0,0000;0,0000;0,0000;
107;   ;   ;   ;1096,0000;65535,0000;1248,0000;152,0000;0,0000;0,0000;0,0000;
108;   ;   ;   ;1048,0000;65535,0000;1120,0000;72,0000;0,0000;0,0000;0,0000;
109;   ;   ;   ;1068,0000;65535,0000;1288,0000;220,0000;0,0000;0,0000;0,0000;
110;   ;   ;   ;1000,0000;65535,0000;1196,0000;196,0000;0,0000;0,0000;0,0000;
111;   ;   ;   ;1039,0000;65535,0000;1192,0000;153,0000;0,0000;0,0000;0,0000;
112;   ;   ;   ;1032,0000;65535,0000;1243,0000;211,0000;0,0000;0,0000;0,0000;
113;   ;   ;   ;1024,0000;65535,0000;1146,0000;122,0000;0,0000;0,0000;0,0000;
114;   ;   ;   ;1019,0000;65535,0000;1136,0000;117,0000;0,0000;0,0000;0,0000;
115;   ;   ;   ;1162,0000;65535,0000;1204,0000;42,0000;0,0000;0,0000;0,0000;
116;   ;   ;   ;1120,0000;65535,0000;1193,0000;73,0000;0,0000;0,0000;0,0000;
117;   ;   ;   ;1164,0000;65535,0000;1326,0000;162,0000;0,0000;0,0000;0,0000;
118;   ;   ;   ;1172,0000;65535,0000;1276,0000;104,0000;0,0000;0,0000;0,0000;
119;   ;   ;   ;1096,0000;65535,0000;1181,0000;85,0000;0,0000;0,0000;0,0000;
120;   ;   ;   ;1026,0000;65535,0000;1238,0000;212,0000;0,0000;0,0000;0,0000;
121;   ;   ;   ;1036,0000;65535,0000;1202,0000;166,0000;0,0000;0,0000;0,0000;
122;   ;   ;   ;1224,0000;65535,0000;1365,0000;141,0000;0,0000;0,0000;0,0000;
123;   ;   ;   ;1048,0000;65535,0000;1258,0000;210,0000;0,0000;0,0000;0,0000;
124;   ;   ;   ;1112,0000;65535,0000;1262,0000;150,0000;0,0000;0,0000;0,0000;
125;   ;   ;   ;1032,0000;65535,0000;1202,0000;170,0000;0,0000;0,0000;0,0000;
126;   ;   ;   ;1170,0000;65535,0000;1351,0000;181,0000;0,0000;0,0000;0,0000;
127;   ;   ;   ;972,0000;65535,0000;1249,0000;277,0000;0,0000;0,0000;0,0000;
128;   ;   ;   ;1071,0000;65535,0000;1291,0000;220,0000;0,0000;0,0000;0,0000;
129;   ;   ;   ;1043,0000;65535,0000;1250,0000;207,0000;0,0000;0,0000;0,0000;
130;   ;   ;   ;1048,0000;65535,0000;1188,0000;140,0000;0,0000;0,0000;0,0000;
131;   ;   ;   ;1366,0000;65535,0000;1733,0000;367,0000;0,0000;0,0000;0,0000;
132;   ;   ;   ;1248,0000;65535,0000;1430,0000;182,0000;0,0000;0,0000;0,0000;
133;   ;   ;   ;1274,0000;65535,0000;1488,0000;214,0000;0,0000;0,0000;0,0000;
134;   ;   ;   ;1130,0000;65535,0000;1354,0000;224,0000;0,0000;0,0000;0,0000;
135;   ;   ;   ;1064,0000;65535,0000;1424,0000;360,0000;0,0000;0,0000;0,0000;
136;   ;   ;   ;1074,0000;65535,0000;1432,0000;358,0000;0,0000;0,0000;0,0000;
137;   ;   ;   ;1070,0000;65535,0000;1567,0000;497,0000;0,0000;0,0000;0,0000;
138;   ;   ;   ;998,0000;65535,0000;1488,0000;490,0000;0,0000;0,0000;0,0000;
139;   ;   ;   ;1106,0000;65535,0000;1546,0000;440,0000;0,0000;0,0000;0,0000;
140;   ;   ;   ;1086,0000;65535,0000;1721,0000;635,0000;0,0000;0,0000;0,0000;
141;   ;   ;   ;1279,0000;65535,0000;1995,0000;716,0000;0,0000;0,0000;0,0000;
142;   ;   ;   ;1180,0000;65535,0000;2082,0000;902,0000;0,0000;0,0000;0,0000;
143;   ;   ;   ;1070,0000;65535,0000;2528,0000;1458,0000;0,0000;0,0000;0,0000;
144;   ;   ;   ;1044,0000;65535,0000;3072,0000;2028,0000;0,0000;0,0000;0,0000;
145;   ;   ;   ;1070,0000;65535,0000;4380,0000;3310,0000;0,0000;0,0000;0,0000;
146;   ;   ;   ;1034,0000;65535,0000;6393,0000;5359,0000;0,0000;0,0000;0,0000;
147;   ;   ;   ;1238,0000;65535,0000;10466,0000;9228,0000;0,0000;0,0000;0,0000;
148;   ;   ;   ;1194,0000;65535,0000;17423,0000;16229,0000;0,0000;0,0000;0,0000;
149;   ;   ;   ;1276,0000;65535,0000;29087,0000;27811,0000;0,0000;0,0000;0,0000;
150;   ;   ;   ;1312,0000;65535,0000;49354,0000;48042,0000;0,0000;0,0000;0,0000;
151;   ;   ;   ;1676,0000;65535,0000;65535,0000;63859,0000;0,0000;0,0000;0,0000;
152;   ;   ;   ;1921,0000;65535,0000;65535,0000;63614,0000;0,0000;0,0000;0,0000;
153;   ;   ;   ;2360,0000;65535,0000;65535,0000;63175,0000;0,0000;0,0000;0,0000;
154;   ;   ;   ;2780,0000;65535,0000;65535,0000;62755,0000;0,0000;0,0000;0,0000;
155;   ;   ;   ;3265,0000;65535,0000;65535,0000;62270,0000;0,0000;0,0000;0,0000;
156;   ;   ;   ;3734,0000;65535,0000;65535,0000;61801,0000;0,0000;0,0000;0,0000;
157;   ;   ;   ;4498,0000;65535,0000;65535,0000;61037,0000;0,0000;0,0000;0,0000;
158;   ;   ;   ;4523,0000;65535,0000;65535,0000;61012,0000;0,0000;0,0000;0,0000;
159;   ;   ;   ;4696,0000;65535,0000;65535,0000;60839,0000;0,0000;0,0000;0,0000;
160;   ;   ;   ;4658,0000;65535,0000;65535,0000;60877,0000;0,0000;0,0000;0,0000;
161;   ;   ;   ;4704,0000;65535,0000;65535,0000;60831,0000;0,0000;0,0000;0,0000;
162;   ;   ;   ;4723,0000;65535,0000;65535,0000;60812,0000;0,0000;0,0000;0,0000;
163;   ;   ;   ;4674,0000;65535,0000;65535,0000;60861,0000;0,0000;0,0000;0,0000;
164;   ;   ;   ;4707,0000;65535,0000;65535,0000;60828,0000;0,0000;0,0000;0,0000;
165;   ;   ;   ;4596,0000;65535,0000;65535,0000;60939,0000;0,0000;0,0000;0,0000;
166;   ;   ;   ;4678,0000;65535,0000;65535,0000;60857,0000;0,0000;0,0000;0,0000;
167;   ;   ;   ;4912,0000;65535,0000;65535,0000;60623,0000;0,0000;0,0000;0,0000;
168;   ;   ;   ;4831,0000;65535,0000;65535,0000;60704,0000;0,0000;0,0000;0,0000;
169;   ;   ;   ;4896,0000;65535,0000;65535,0000;60639,0000;0,0000;0,0000;0,0000;
170;   ;   ;   ;4644,0000;65535,0000;65535,0000;60891,0000;0,0000;0,0000;0,0000;
171;   ;   ;   ;4906,0000;65535,0000;65535,0000;60629,0000;0,0000;0,0000;0,0000;
172;   ;   ;   ;4857,0000;65535,0000;65535,0000;60678,0000;0,0000;0,0000;0,0000;
173;   ;   ;   ;4744,0000;65535,0000;65535,0000;60791,0000;0,0000;0,0000;0,0000;
174;   ;   ;   ;4569,0000;65535,0000;65535,0000;60966,0000;0,0000;0,0000;0,0000;
175;   ;   ;   ;4633,0000;65535,0000;65535,0000;60902,0000;0,0000;0,0000;0,0000;
176;   ;   ;   ;4504,0000;65535,0000;65535,0000;61031,0000;0,0000;0,0000;0,0000;
177;   ;   ;   ;4636,0000;65535,0000;65535,0000;60899,0000;0,0000;0,0000;0,0000;
178;   ;   ;   ;4732,0000;65535,0000;65535,0000;60803,0000;0,0000;0,0000;0,0000;
179;   ;   ;   ;4749,0000;65535,0000;65535,0000;60786,0000;0,0000;0,0000;0,0000;
180;   ;   ;   ;4743,0000;65535,0000;65535,0000;60792,0000;0,0000;0,0000;0,0000;
181;   ;   ;   ;4775,0000;65535,0000;65535,0000;60760,0000;0,0000;0,0000;0,0000;
182;   ;   ;   ;4665,0000;65535,0000;65535,0000;60870,0000;0,0000;0,0000;0,0000;
183;797,27;12542,83;198,14;4556,0000;65535,0000;65535,0000;60979,0000;0,0000;0,0000;0,0000;
184;797,42;12540,45;200,52;4795,0000;65535,0000;65535,0000;60740,0000;0,0000;0,0000;0,0000;
185;797,57;12538,07;202,89;4990,0000;65535,0000;65535,0000;60545,0000;0,0000;0,0000;0,0000;
186;797,72;12535,69;205,27;4728,0000;65535,0000;65535,0000;60807,0000;0,0000;0,0000;0,0000;
187;797,87;12533,32;207,65;4803,0000;65535,0000;65535,0000;60732,0000;0,0000;0,0000;0,0000;
188;798,02;12530,94;210,02;4740,0000;65535,0000;65535,0000;60795,0000;0,0000;0,0000;0,0000;
189;798,18;12528,57;212,40;4692,0000;65535,0000;65535,0000;60843,0000;0,0000;0,0000;0,0000;
190;798,33;12526,20;214,77;4670,0000;65535,0000;65535,0000;60865,0000;0,0000;0,0000;0,0000;
191;798,48;12523,82;217,14;4664,0000;65535,0000;65535,0000;60871,0000;0,0000;0,0000;0,0000;
192;798,63;12521,45;219,51;4928,0000;65535,0000;65535,0000;60607,0000;0,0000;0,0000;0,0000;
193;798,78;12519,08;221,88;4618,0000;65535,0000;65535,0000;60917,0000;0,0000;0,0000;0,0000;
194;798,93;12516,71;224,25;4654,0000;65535,0000;65535,0000;60881,0000;0,0000;0,0000;0,0000;
195;799,08;12514,35;226,62;4608,0000;65535,0000;65535,0000;60927,0000;0,0000;0,0000;0,0000;
196;799,23;12511,98;228,98;4712,0000;65535,0000;65535,0000;60823,0000;0,0000;0,0000;0,0000;
197;799,39;12509,61;231,35;4552,0000;65535,0000;65535,0000;60983,0000;0,0000;0,0000;0,0000;
198;799,54;12507,25;233,71;4394,0000;65535,0000;65535,0000;61141,0000;0,0000;0,0000;0,0000;
199;799,69;12504,89;236,08;4606,0000;65535,0000;65535,0000;60929,0000;0,0000;0,0000;0,0000;
200;799,84;12502,52;238,44;4273,0000;65535,0000;65535,0000;61262,0000;0,0000;0,0000;0,0000;
201;799,99;12500,16;240,80;4582,0000;65535,0000;65535,0000;60953,0000;0,0000;0,0000;0,0000;
202;800,14;12497,80;243,16;4413,0000;65535,0000;65535,0000;61122,0000;0,0000;0,0000;0,0000;
203;800,29;12495,44;245,52;4653,0000;65535,0000;65535,0000;60882,0000;0,0000;0,0000;0,0000;
204;800,44;12493,09;247,88;4522,0000;65535,0000;65535,0000;61013,0000;0,0000;0,0000;0,0000;
205;800,59;12490,73;250,23;4446,0000;65535,0000;65535,0000;61089,0000;0,0000;0,0000;0,0000;
206;800,74;12488,37;252,59;4581,0000;65535,0000;65535,0000;60954,0000;0,0000;0,0000;0,0000;
207;800,90;12486,02;254,95;4612,0000;65535,0000;63832,0000;59220,0000;0,0000;0,0000;0,0000;
208;801,05;12483,66;257,30;4558,0000;65535,0000;65535,0000;60977,0000;0,0000;0,0000;0,0000;
209;801,20;12481,31;259,65;4430,0000;65535,0000;65535,0000;61105,0000;0,0000;0,0000;0,0000;
210;801,35;12478,96;262,00;4440,0000;65535,0000;65535,0000;61095,0000;0,0000;0,0000;0,0000;
211;801,50;12476,61;264,36;4732,0000;65535,0000;65535,0000;60803,0000;0,0000;0,0000;0,0000;
212;801,65;12474,26;266,71;4488,0000;65535,0000;65535,0000;61047,0000;0,0000;0,0000;0,0000;
213;801,80;12471,91;269,05;4688,0000;65535,0000;65535,0000;60847,0000;0,0000;0,0000;0,0000;
214;801,95;12469,56;271,40;4466,0000;65535,0000;65535,0000;61069,0000;0,0000;0,0000;0,0000;
215;802,10;12467,22;273,75;4428,0000;65535,0000;65535,0000;61107,0000;0,0000;0,0000;0,0000;
216;802,25;12464,87;276,09;4458,0000;65535,0000;65535,0000;61077,0000;0,0000;0,0000;0,0000;
217;802,41;12462,52;278,44;4362,0000;65535,0000;65535,0000;61173,0000;0,0000;0,0000;0,0000;
218;802,56;12460,18;280,78;4568,0000;65535,0000;65535,0000;60967,0000;0,0000;0,0000;0,0000;
219;802,71;12457,84;283,12;4532,0000;65535,0000;65535,0000;61003,0000;0,0000;0,0000;0,0000;
220;802,86;12455,50;285,47;4360,0000;65535,0000;65535,0000;61175,0000;0,0000;0,0000;0,0000;
221;803,01;12453,16;287,81;4456,0000;65535,0000;62168,0000;57712,0000;0,0000;0,0000;0,0000;
222;803,16;12450,82;290,15;4732,0000;65535,0000;62607,0000;57875,0000;0,0000;0,0000;0,0000;
223;803,31;12448,48;292,48;4393,0000;65535,0000;59427,0000;55034,0000;0,0000;0,0000;0,0000;
224;803,46;12446,14;294,82;4521,0000;65535,0000;61109,0000;56588,0000;0,0000;0,0000;0,0000;
225;803,61;12443,81;297,16;4600,0000;65535,0000;58719,0000;54119,0000;0,0000;0,0000;0,0000;
226;803,76;12441,47;299,49;4289,0000;65535,0000;58562,0000;54273,0000;0,0000;0,0000;0,0000;
227;803,91;12439,14;301,83;4480,0000;65535,0000;58060,0000;53580,0000;0,0000;0,0000;0,0000;
228;804,07;12436,80;304,16;4409,0000;65535,0000;56322,0000;51913,0000;0,0000;0,0000;0,0000;
229;804,22;12434,47;306,49;4378,0000;65535,0000;55045,0000;50667,0000;0,0000;0,0000;0,0000;
230;804,37;12432,14;308,82;4201,0000;65535,0000;56076,0000;51875,0000;0,0000;0,0000;0,0000;
231;804,52;12429,81;311,15;4298,0000;65535,0000;55985,0000;51687,0000;0,0000;0,0000;0,0000;
232;804,67;12427,48;313,48;4180,0000;65535,0000;55791,0000;51611,0000;0,0000;0,0000;0,0000;
233;804,82;12425,15;315,81;4265,0000;65535,0000;53439,0000;49174,0000;0,0000;0,0000;0,0000;
234;804,97;12422,83;318,14;4305,0000;65535,0000;54248,0000;49943,0000;0,0000;0,0000;0,0000;
235;805,12;12420,50;320,46;4425,0000;65535,0000;54819,0000;50394,0000;0,0000;0,0000;0,0000;
236;805,27;12418,17;322,79;4408,0000;65535,0000;55130,0000;50722,0000;0,0000;0,0000;0,0000;
